,element_name,type,parent_element,search_path,occurrence,description,search_path_str,COLUMN_NAME,DATA_TYPE,COLUMN_DEF
504,STDS_MET_DT,DATE_TYPE,PEC_IDTF_SUPPLR,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR']",,,
505,PEC_IDTF_EQUIP,PEC_IDTF_EQUIP_Type,PEC_IDTF_SUPPLR,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR']",,,
506,EQUIP_TXT,String60,PEC_IDTF_EQUIP,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_EQUIP']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_EQUIP']",EQUIP_TXT,VARCHAR2,Type of equipment associated with CPT-4 or HCPCS Code_x000D_
507,MODEL_NUM,String20,PEC_IDTF_EQUIP,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_EQUIP']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_EQUIP']",MODEL_NUM,VARCHAR2,Model number of the equipment associated with CPT-4 or HCPCS Code._x000D_
508,PEC_IDTF_CPT_CD,PEC_IDTF_CPT_CD_Type,PEC_IDTF_EQUIP,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_EQUIP']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_EQUIP']",,,
509,MDFR_NUM,String2,PEC_IDTF_CPT_CD,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_EQUIP', 'PEC_IDTF_CPT_CD']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_EQUIP', 'PEC_IDTF_CPT_CD']",MDFR_NUM,CHAR,The last 2 digit of the HCPCS code which can be modified by the suppliers._x000D_
510,CPT_HCPCS_CD,String5,PEC_IDTF_CPT_CD,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_EQUIP', 'PEC_IDTF_CPT_CD']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_EQUIP', 'PEC_IDTF_CPT_CD']",CPT_HCPCS_CD,CHAR,"A code from CMSs Common Procedural Coding System (HCPCS) is a collection of codes that represent procedures, supplies, products and services which may be provided to Medicare and Medicare beneficiaries and to individuals enrolled in private health insurance._x000D_"
511,PEC_IDTF_SUPERVSG_PHYSN,PEC_IDTF_SPRVSG_PHYSN_Type,PEC_IDTF_SUPPLR,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR']",,,
512,PHYSN_TEL_NUM,String20,PEC_IDTF_SUPERVSG_PHYSN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSG_PHYSN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSG_PHYSN']",PHYSN_TEL_NUM,VARCHAR2,Telephone number of the IDTF supervising physician_x000D_
513,PHYSN_FAX_NUM,String20,PEC_IDTF_SUPERVSG_PHYSN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSG_PHYSN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSG_PHYSN']",PHYSN_FAX_NUM,VARCHAR2,Fax number of the IDTF supervising physician_x000D_
514,PHYSN_EMAIL_ADR,,PEC_IDTF_SUPERVSG_PHYSN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSG_PHYSN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSG_PHYSN']",PHYSN_EMAIL_ADR,VARCHAR2,Email address of the IDTF supervising physician_x000D_
515,QLTY_TSTG_PRFMD_SW,ChoiceYesNoData_TYPE,PEC_IDTF_SUPERVSG_PHYSN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSG_PHYSN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSG_PHYSN']",QLTY_TSTG_PRFMD_SW,CHAR,Switch that indicates if the IDTF supervising physician Assumes responsibility for the overall direction and control of the quality of testing performed_x000D_
516,RQRD_QUALN_SW,ChoiceYesNoData_TYPE,PEC_IDTF_SUPERVSG_PHYSN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSG_PHYSN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSG_PHYSN']",RQRD_QUALN_SW,CHAR,Switch that indicates if the IDTF supervising physician assumes responsibility for assuring that the non physician personnel who actually perform the diagnostic procedures are properly trained and meet required qualifications._x000D_
517,MNTNC_EQUIP_SW,ChoiceYesNoData_TYPE,PEC_IDTF_SUPERVSG_PHYSN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSG_PHYSN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSG_PHYSN']",MNTNC_EQUIP_SW,CHAR,Switch that indicates if the IDTF supervising physician assumes responsibility of the proper maintenance and calibration of the equipment and supplies necessary to perform the diagnostic procedures_x000D_
518,TYPE_SPRVSN_CD,String1,PEC_IDTF_SUPERVSN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSN']",TYPE_SPRVSN_CD,CHAR,Unique value that identifies the type of supervision provided_x000D_
520,PEC_IDTF_CD_NOT_SPRVSD,PEC_IDTF_CD_NOT_SPRVSD_Type,PEC_IDTF_SUPERVSG_PHYSN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSG_PHYSN']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSG_PHYSN']",,,
521,CPT_HCPCS_NOT_CD,String5,PEC_IDTF_CD_NOT_SPRVSD,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSG_PHYSN', 'PEC_IDTF_CD_NOT_SPRVSD']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSG_PHYSN', 'PEC_IDTF_CD_NOT_SPRVSD']",CPT_HCPCS_NOT_CD,CHAR,Unique identifier given to (CPT) Current Procedural Technology or HCFA Common Procedural coding system Codes(HCPCS) that this supervising physician will not be supervising._x000D_
522,PEC_NPHYSN_TCHNCN,PEC_NPHYSN_TCHNCN_Type,PEC_IDTF_SUPPLR,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR']",,,
523,LCNS_NUM,String18,LCNS_OR_CRTFCT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT', 'PEC_STATE_LCNS', 'LCNS_OR_CRTFCT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT', 'PEC_STATE_LCNS', 'LCNS_OR_CRTFCT']",LCNS_NUM,VARCHAR2,Unique number within the issuing state that identifies the state license._x000D_
527,LCNS_NUM_DT,DATE_TYPE,PEC_NPHYSN_TCHNCN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_NPHYSN_TCHNCN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_NPHYSN_TCHNCN']",LCNS_NUM_DT,DATE,License/Certification Issue Date_x000D_
528,STATE_LCNSD_SW,ChoiceYesNoData_TYPE,PEC_NPHYSN_TCHNCN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_NPHYSN_TCHNCN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_NPHYSN_TCHNCN']",STATE_LCNSD_SW,CHAR,Switch that identifies if it is a state license._x000D_
529,CRTFD_CRDNTLG_CD,,PEC_NPHYSN_TCHNCN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_NPHYSN_TCHNCN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_NPHYSN_TCHNCN']",CRTFD_CRDNTLG_CD,CHAR,Indicates whether the technician is certified by a national credentialing organization. The valid values are: 'Y' and 'N'._x000D_
530,CRDNTLG_ORG_NAME,,PEC_NPHYSN_TCHNCN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_NPHYSN_TCHNCN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_NPHYSN_TCHNCN']",CRDNTLG_ORG_NAME,VARCHAR2,Name of the credentialing organization that issued the certification._x000D_
531,EMPLYD_HOSP_SW,ChoiceYesNoData_TYPE,PEC_NPHYSN_TCHNCN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_NPHYSN_TCHNCN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_NPHYSN_TCHNCN']",EMPLYD_HOSP_SW,CHAR,Switch that identifies if the technician is employed by a hospital_x000D_
532,HOSP_NAME,,PEC_NPHYSN_TCHNCN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_NPHYSN_TCHNCN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_NPHYSN_TCHNCN']",HOSP_NAME,VARCHAR2,Name of the hospital that the technician is employed by_x000D_
533,CRDNTL_TYPE_TXT,,PEC_NPHYSN_TCHNCN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_NPHYSN_TCHNCN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_NPHYSN_TCHNCN']",CRDNTL_TYPE_TXT,VARCHAR2,Type of credentials that the technician holds from the credentialing organization._x000D_
534,PEC_IDTF_SUPERVSN,PEC_IDTF_SUPERVSN_Type,PEC_IDTF_SUPPLR,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR']",,,
535,SPRVSG_PHYSN_ID,String10,PEC_IDTF_SUPERVSN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_IDTF_SUPPLR', 'PEC_IDTF_SUPERVSN']",SPRVSG_PHYSN_ID,CHAR,Unique number that identifies a Pecos Associate._x000D_
536,PEC_AMBLNC_SRVC_SP,PEC_AMBLNC_SRVC_SP_Type,ENRLMT_DTLS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS']",,,
537,CORP_LCNSD_CD,,PEC_AMBLNC_SRVC_SP,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_AMBLNC_SRVC_SP']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_AMBLNC_SRVC_SP']",CORP_LCNSD_CD,CHAR,Indicates whether this company is licensed in the State where services are rendered and billed for._x000D_
538,CORP_NOT_LCNS_TXT,,PEC_AMBLNC_SRVC_SP,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_AMBLNC_SRVC_SP']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_AMBLNC_SRVC_SP']",CORP_NOT_LCNS_TXT,VARCHAR2,Reason the ambulance company is not licensed in the State where services are rendered and billed for._x000D_
539,PEC_AMBLNC_PARAMDC,PEC_AMBLNC_PARAMDC_Type,PEC_AMBLNC_SRVC_SP,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_AMBLNC_SRVC_SP']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_AMBLNC_SRVC_SP']",,,
540,PARAMDC_INTRCPT_SW,ChoiceYesNoData_TYPE,PEC_AMBLNC_PARAMDC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_AMBLNC_SRVC_SP', 'PEC_AMBLNC_PARAMDC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_AMBLNC_SRVC_SP', 'PEC_AMBLNC_PARAMDC']",PARAMDC_INTRCPT_SW,CHAR,Indicates whether this company has a contract with a life support service_x000D_
541,PARAMDC_EFCTV_DT,DATE_TYPE,PEC_AMBLNC_PARAMDC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_AMBLNC_SRVC_SP', 'PEC_AMBLNC_PARAMDC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_AMBLNC_SRVC_SP', 'PEC_AMBLNC_PARAMDC']",PARAMDC_EFCTV_DT,DATE,Captures the Effective Date for the Certified Basic Life Support information on Page 4 of Attachment 1._x000D_
542,PARAMDC_END_DT,DATE_TYPE,PEC_AMBLNC_PARAMDC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_AMBLNC_SRVC_SP', 'PEC_AMBLNC_PARAMDC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_AMBLNC_SRVC_SP', 'PEC_AMBLNC_PARAMDC']",PARAMDC_END_DT,DATE,Captures the date that the Certified Basic Life Support information on Page 4 of Attachment 1 is no longer effective._x000D_
543,ALS_AMBLNC_CORP_NAME,,PEC_AMBLNC_PARAMDC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_AMBLNC_SRVC_SP', 'PEC_AMBLNC_PARAMDC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'PEC_AMBLNC_SRVC_SP', 'PEC_AMBLNC_PARAMDC']",ALS_AMBLNC_CORP_NAME,VARCHAR2,The name of the Advanced Life Support (ALS) ambulance company that supplies paramedic service for a Basic Life Support (BLS) company._x000D_
544,CRDNTL_DESC,String45,ENRLMT_DTLS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS']",,,
545,ENRLMT_CNTCT_LIST,ENRLMT_CNTCT_LIST_TYPE,ENRLMT_DTLS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS']",,,
546,PEC_ENRLMT_CNTCT_SK,String20,ENRLMT_CNTCT_LIST,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'ENRLMT_CNTCT_LIST']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'ENRLMT_CNTCT_LIST']",PEC_ENRLMT_CNTCT_SK,NUMBER(20),Unique number generated by an Oracle Sequence object to make the PEC_REASGNMT_CNTCT row unique.
547,CNTCT_TYPE_CD,String2,ENRLMT_CNTCT_LIST,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'ENRLMT_CNTCT_LIST']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'ENRLMT_CNTCT_LIST']",CNTCT_TYPE_CD,CHAR,Unique value that identifies a contact type.E.g.:00 - AUTHORIZED OFFICIAL;01 - DELEGATED OFFICIAL._x000D_
548,CNTCT_TYPE_OTHR_TXT,String60,ENRLMT_CNTCT_LIST,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'ENRLMT_CNTCT_LIST']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'ENRLMT_INFO', 'ENRLMT_DTLS', 'ENRLMT_CNTCT_LIST']",,,
549,EMAIL_ADR,String80,PEC_MLG_ADR,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_MLG_ADR']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_MLG_ADR']",EMAIL_ADR,VARCHAR2(80),Email address of PECOS associate comment.
